open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2020-12-14,3.3396,3.5454,3.2368,3.4803,4313010.64,1607990399999,14456457.221073,42827,2084352.42,6993764.519937,0
2020-12-15,3.4778,3.5177,3.3055,3.3292,5014280.72,1608076799999,17080578.011642,52185,2346330.03,7996625.826077,0
2020-12-16,3.3258,3.5415,3.2438,3.5357,6136094.22,1608163199999,20988935.641196,64963,3026663.67,10362167.179441,0
2020-12-17,3.534,3.999,3.4341,3.6914,14187721.14,1608249599999,53095116.528273,139733,6688193.72,25059389.667872,0
2020-12-18,3.6914,3.8571,3.5453,3.7652,7200071.88,1608335999999,26656382.054488,72036,3522657.02,13042457.193753,0
2020-12-19,3.7693,4.2433,3.623,3.9621,16323471.53,1608422399999,66379767.092048,159177,8114724.99,32980264.00247,0
2020-12-20,3.9621,4.0273,3.6874,3.7617,7894754.61,1608508799999,30732945.900907,85368,3921200.13,15278034.676368,0
2020-12-21,3.7606,3.9249,3.4156,3.5094,8732393.44,1608595199999,31750874.073904,90838,4172143.1,15189339.137927,0
2020-12-22,3.5102,3.776,3.2813,3.7331,9913272.03,1608681599999,35065015.963803,97622,4876818.65,17237337.941261,0
2020-12-23,3.729,3.777,3.0108,3.3111,9033649.24,1608767999999,31601932.144305,93511,4319679.73,15138968.365257,0
2020-12-24,3.3126,3.5281,3.1578,3.5227,6353600.08,1608854399999,21036295.612878,61513,3202511.91,10601120.322069,0
2020-12-25,3.5263,3.6517,3.3562,3.5038,5352579.26,1608940799999,18684679.206,61882,2610795.91,9115975.510216,0
2020-12-26,3.5019,3.6,3.357,3.4171,5804213.98,1609027199999,20234988.235252,57975,2811172.8,9798640.08296,0
2020-12-27,3.4176,3.805,3.3562,3.5965,9416386.66,1609113599999,33532536.460489,96829,4651599.76,16544360.782396,0
2020-12-28,3.6,4.0,3.5656,3.7311,7192847.65,1609199999999,27339961.47902,65576,3683473.55,14017334.288417,0
2020-12-29,3.7277,3.8435,3.4946,3.6695,5313101.88,1609286399999,19270178.297457,55220,2518195.58,9138464.024884,0
2020-12-30,3.6752,4.38,3.6307,4.1531,12486803.55,1609372799999,50157205.952951,128836,6203995.21,24923527.87276,0
2020-12-31,4.1513,5.29,3.9346,5.1501,22047151.9,1609459199999,101050486.592787,230331,11228321.31,51619515.329207,0
2021-01-01,5.15,5.2797,4.5895,4.7353,12818149.34,1609545599999,63396881.07734,150046,6247474.76,30928230.319949,0
2021-01-02,4.7364,5.2,4.48,4.8564,15422965.31,1609631999999,73673763.544362,153059,7439468.67,35513577.980129,0
2021-01-03,4.8573,5.6412,4.6756,5.5155,16004744.42,1609718399999,82035063.087078,171306,8021907.22,41149045.820866,0
2021-01-04,5.5117,6.2,4.8556,5.4238,17737637.15,1609804799999,97160283.626744,211849,9186366.8,50384770.420376,0
2021-01-05,5.4309,6.56,5.164,6.2518,13101875.75,1609891199999,77322387.886502,176467,6479218.65,38248302.789303,0
2021-01-06,6.2518,6.5911,6.004,6.4157,8261062.72,1609977599999,51557270.085364,121395,4075650.89,25440704.533526,0
2021-01-07,6.4157,6.84,6.028,6.2545,7832572.02,1610063999999,49655803.300269,107232,3664397.78,23280020.505331,0
2021-01-08,6.2657,6.37,5.4188,5.8807,8255855.64,1610150399999,49167935.391304,100844,3814297.48,22721094.297802,0
2021-01-09,5.8737,6.3461,5.6618,6.22,5958300.54,1610236799999,36072902.625145,81833,2926242.35,17704872.015145,0
2021-01-10,6.2201,6.58,5.5447,5.9802,7474281.85,1610323199999,45878434.892269,107077,3836636.6,23599725.237184,0
2021-01-11,5.9801,6.0035,4.3904,5.2448,14894495.8,1610409599999,76103748.911794,185320,7259527.48,37111984.865072,0
2021-01-12,5.2427,5.8211,4.9651,5.5878,8248266.1,1610495999999,44574531.367929,101677,4275733.7,23104555.214134,0
2021-01-13,5.5878,6.3825,5.2601,6.3311,6787774.1,1610582399999,39523137.873749,93744,3524818.32,20509995.972662,0
2021-01-14,6.3406,7.13,6.1775,6.9593,10439216.67,1610668799999,68956506.183454,136217,5211564.1,34438156.074817,0
2021-01-15,6.9603,7.49,6.361,7.3762,16759142.91,1610755199999,118335435.681635,214029,8302163.1,58705802.088656,0
2021-01-16,7.3761,9.3776,7.1931,8.3908,16659914.44,1610841599999,136057159.473185,221966,8700944.65,71131259.68022,0
2021-01-17,8.3987,9.18,8.0284,8.689,12230919.85,1610927999999,104985958.460978,187958,6115475.11,52535700.17607,0
